Status,Source Page,Source Row,Association,Challenge Name,OCR Name,OCR Association,Start Date,End Date,Golfers,Ranked Golfers,Scores Posted,Metric Source
Completed,15,2,Rochester District Golf Association,2026 RDGA Durand Eastman Golf Club Ch...,2026 RDGA Durand Eastman Golf Club Ch…...,Rochester District Golf Associat…,2026-06-01,2026-08-15,53,20,164,full-page OCR | full-page OCR | full-page OCR
Completed,15,3,Oklahoma Golf Association,Hefner North Challenge,Hefner North Challenge,Oklahoma Golf Association,2026-04-01,2026-05-31,108,24,213,full-page OCR | full-page OCR | full-page OCR
Completed,15,4,Carolinas Golf Association,The 500 Club Challenge,The 500 Club Challenge,Carolinas Golf Association,2026-05-01,2026-05-31,100,30,229,full-page OCR | full-page OCR | full-page OCR
Completed,15,5,Florida State Golf Association,Quail Heights Country Club Challenge,Quail Heights Country Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,14,2,20,full-page OCR | full-page OCR | full-page OCR
Completed,15,6,Florida State Golf Association,Bartow Golf Course Challenge,Bartow Golf Course Challenge,Florida State Golf Association,2026-05-15,2026-06-14,16,3,26,full-page OCR | full-page OCR | full-page OCR
Completed,15,7,Montana State Golf Association,2026 GHIN Challenge @ Overland Golf Co...,2026 GHIN Challenge @ Overland Golf Co...,Montana State Golf Association,2026-06-01,2026-06-30,10,2,20,full-page OCR | full-page OCR | full-page OCR
Completed,15,8,Southern California Golf Association,Twin Oaks Golf Course Challenge,Iwin Oaks Golf Course Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,34,11,79,full-page OCR | full-page OCR | full-page OCR
Completed,15,9,Idaho Golf Association,Silver Sage Golf Course Challenge,Silver Sage Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,11,6,79,full-page OCR | full-page OCR | full-page OCR
Completed,15,10,Idaho Golf Association,American Falls Golf Course Challenge,American Falls Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,12,7,31,full-page OCR | corrected detail | full-page OCR
Completed,15,11,Montana State Golf Association,2026 GHIN Challenge @ Wilderness Club ...,2026 GHIN Challenge_@ Wilderness Club...,Montana State Golf Association,2026-06-01,2026-06-30,23,12,87,full-page OCR | full-page OCR | full-page OCR
Completed,15,12,Greater Cincinnati Golf Association,World of Golf Challenge,World of Golf Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,6,2,12,full-page OCR | full-page OCR | full-page OCR
Completed,15,13,Montana State Golf Association,2026 GHIN Challenge @ Yegen Golf Club C...,2026 GHIN Challenge_@ Yegen Golf Club C...,Montana State Golf Association,2026-05-01,2026-05-31,46,22,128,full-page OCR | full-page OCR | full-page OCR
Completed,15,14,Florida State Golf Association,Riverwood Golf Club Challenge,Riverwood Golf Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,59,32,254,full-page OCR | full-page OCR | full-page OCR
Completed,15,15,Florida State Golf Association,Palatka Golf Club Challenge,Palatka Golf Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,19,8,59,full-page OCR | full-page OCR | full-page OCR
Completed,15,16,Carolinas Golf Association,True Blue Golf Club Challenge,True Blue Golf Club Challenge,Carolinas Golf Association,2026-05-01,2026-05-31,118,17,172,full-page OCR | full-page OCR | full-page OCR
Completed,15,17,Montana State Golf Association,2026 GHIN Challenge @ Missoula Country...,2026 GHIN Challenge_@ Glacier View Golf..,Montana State Golf Association,2026-07-01,2026-07-31,20,4,56,full-page OCR | full-page OCR | full-page OCR
Completed,15,18,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ...,2026-06-01,2026-08-14,216,41,450,full-page OCR | full-page OCR | full-page OCR
Completed,15,19,Montana State Golf Association,2026 GHIN Challenge @ Headwaters Golf...,2026 GHIN Challenge_@ Headwaters Golf…,Montana State Golf Association,2026-05-01,2026-05-31,13,5,29,full-page OCR | full-page OCR | full-page OCR
Completed,15,20,Northern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ….,2026-06-01,2026-08-14,253,70,556,full-page OCR | full-page OCR | full-page OCR
Completed,15,21,Idaho Golf Association,Bronze Buffalo Ranch at Teton Springs Chal...,Bronze Buffalo Ranch at Teton Springs Cha...,Idaho Golf Association,2026-06-01,2026-06-30,43,16,106,full-page OCR | full-page OCR | full-page OCR
Completed,15,22,Idaho Golf Association,White Clouds Challenge,White Clouds Challenge,Idaho Golf Association,2026-06-01,2026-06-30,3,0,2,full-page OCR | corrected detail | row-context OCR
Completed,15,23,Carolinas Golf Association,Bryan Park - Players Course Challenge,Bryan Park - Players Course Challenge,Carolinas Golf Association,2026-06-01,2026-06-30,99,13,148,full-page OCR | full-page OCR | full-page OCR
Completed,15,24,Rochester District Golf Association,2026 RDGA Shadow Lake Golf Club Challe...,2026 RDGA Shadow Lake Golf Club Challe….,Rochester District Golf Associat...,2026-06-01,2026-08-15,73,19,150,full-page OCR | full-page OCR | full-page OCR
Completed,15,25,Ohio Golf Association,Airport Golf Course Challenge,Airport Golf Course Challenge,Ohio Golf Association,2026-05-20,2026-06-10,24,5,31,full-page OCR | full-page OCR | full-page OCR
Completed,16,1,Montana State Golf Association,2026 GHIN Challenge @ Deer Park Golf Co...,2026 GHIN Challenge_@ Deer Park Golf Co...,Montana State Golf Association,2026-05-01,2026-05-31,9,7,47,full-page OCR | full-page OCR | full-page OCR
Completed,16,2,Louisiana Golf Association,City Park - South Course Challenge,City Park - South Course Challenge,Louisiana Golf Association,2026-05-15,2026-06-15,90,31,210,full-page OCR | full-page OCR | full-page OCR
Completed,16,3,Montana State Golf Association,2026 GHIN Challenge @ Old Baldy Golf Co...,2026 GHIN Challenge_@ Old Baldy_Golf Co.,Montana State Golf Association,2026-05-01,2026-05-31,17,10,68,full-page OCR | full-page OCR | full-page OCR
Completed,16,4,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ…,2026-06-01,2026-08-14,318,87,787,full-page OCR | full-page OCR | full-page OCR
Completed,16,5,Idaho Golf Association,Highland Golf Course Challenge,Highland Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,46,14,110,full-page OCR | full-page OCR | full-page OCR
Completed,16,6,Idaho Golf Association,Terrace Lakes Golf Course Challenge,Terrace Lakes Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,43,22,115,full-page OCR | full-page OCR | full-page OCR
Completed,16,7,Southern California Golf Association,SCGA Summer Challenge'26,SCGA Summer Challenge '26,Southern California Golf Associ...,2026-06-01,2026-08-14,151,57,422,full-page OCR | full-page OCR | full-page OCR
Completed,16,8,Idaho Golf Association,Jefferson Hills Golf Course Challenge,Avon Fields Golf Course Challenge,Greater Cincinnati Golf Associa…..,2026-05-01,2026-07-31,16,2,23,full-page OCR | full-page OCR | full-page OCR
Completed,16,9,Greater Cincinnati Golf Association,Bockott Ridge Country Club Challenge,Beckett Ridge Country _Club Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,34,10,152,full-page OCR | full-page OCR | full-page OCR
Completed,16,10,Mass Golf,WAUBEEKA GOLF LINKS Challenge,Hueston Woods Golf Course Challenge,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,15,3,23,full-page OCR | full-page OCR | full-page OCR
Completed,16,11,Texas Golf Association,Casa Blanca Golf Course 2026 Summer,Casa Blanca Golf Course 2026 Summer Ch...,Texas Golf Association,2026-06-01,2026-07-31,6,0,8,full-page OCR | corrected detail | full-page OCR
Completed,16,12,Southern California Golf Association,SCGA Summer Challenge'26,SCGA Summer Challenge '26,Southern California Golf Associ….,2026-06-01,2026-08-14,165,54,379,full-page OCR | full-page OCR | full-page OCR
Completed,16,13,Idaho Golf Association,Preston Country Club Challenge,Preston Country Club Challenge,Idaho Golf Association,2026-06-01,2026-06-30,23,7,55,full-page OCR | visual review | full-page OCR
Completed,16,14,Montana State Golf Association,2026 GHIN Challenge @ Old Works Golf C...,2026 GHIN Challenge_@ Old Works Golf C..,Montana State Golf Association,2026-06-01,2026-06-30,74,25,244,full-page OCR | full-page OCR | full-page OCR
Completed,16,15,Idaho Golf Association,Eagle Hills Golf Course Challenge,Eagle Hills Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,44,11,73,full-page OCR | full-page OCR | full-page OCR
Completed,16,16,Alabama Golf Association,Gunter's Landing Challenge,Gunter's Landing Challenge,Alabama Golf Association,2026-03-03,2026-05-31,41,19,224,full-page OCR | full-page OCR | full-page OCR
Completed,16,17,Idaho Golf Association,Whitetail Golf Club Challenge,Whitetail Golf Club Challenge,Idaho Golf Association,2026-06-01,2026-06-30,25,9,72,full-page OCR | full-page OCR | full-page OCR
Completed,16,18,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ….,2026-06-01,2026-08-14,219,46,453,full-page OCR | full-page OCR | full-page OCR
Completed,16,19,Central Links Golf,Buffalo Dunes Golf Course Challenge,Buffalo Dunes Golf Course Challenge,Central Links Golf,2026-04-09,2026-05-23,22,12,72,full-page OCR | full-page OCR | full-page OCR
Completed,16,20,Utah Golf Association,Bonneville GC Challenge,Bonneville GC Challenge,Utah Golf Association,2026-05-11,2026-05-22,47,0,46,full-page OCR | corrected detail | full-page OCR
Completed,16,21,Florida State Golf Association,Dunedin Golf Club Challenge,Sebring Golf Club Challenge,Florida State Golf Association,2026-05-15,2026-06-14,7,4,43,full-page OCR | full-page OCR | full-page OCR
Completed,16,22,Ohio Golf Association,Raymond Memorial Golf Course Challenge,Raymond Memorial Golf Course Challenge,Ohio Golf Association,2026-05-20,2026-06-10,28,3,41,full-page OCR | full-page OCR | full-page OCR
Completed,16,23,Greater Cincinnati Golf Association,Armco Park Golf Course Warren County,Armco Park Golf Course Warren County_Ch...,Greater Cincinnati Golf Associa...,2026-05-01,2026-07-31,8,4,23,row-context OCR | row-context OCR | full-page OCR
Completed,16,24,Montana State Golf Association,2026 GHIN Challenge @ Scobey Golf Club...,2026 GHIN Challenge_@ Scobey_Golf Club…,Montana State Golf Association,2026-06-01,2026-06-30,5,2,12,corrected detail | full-page OCR | full-page OCR
Completed,16,25,Idaho Golf Association,Montpelier Golf Course Challenge,Montpelier Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,1,1,6,full-page OCR | full-page OCR | visual review
Completed,17,1,Montana State Golf Association,2026 GHIN Challenge @ Canyon River Golf...,2026 GHIN Challenge_@ Canyon River Gol..,Montana State Golf Association,2026-05-01,2026-05-31,63,25,186,full-page OCR | full-page OCR | full-page OCR
Completed,17,2,Montana State Golf Association,2026 GHIN Challenge @ Linda Vista Golf...,2026 GHIN Challenge@ Linda Vista Golf ...,Montana State Golf Association,2026-05-01,2026-05-31,4,2,6,full-page OCR | full-page OCR | full-page OCR
Completed,17,3,Idaho Golf Association,Sand Creek Golf Course Challenge,Sand Creek Golf Course Challenge|,Idaho Golf Association,2026-06-01,2026-06-30,49,21,141,full-page OCR | full-page OCR | full-page OCR
Completed,17,4,Montana State Golf Association,2026 GHIN Challenge @ Prairie Farms Gol...,2026 GHIN Challenge_@ Prairie Farms Gol..,Montana State Golf Association,2026-06-01,2026-06-30,10,2,12,full-page OCR | full-page OCR | full-page OCR
Completed,17,5,Southern California Golf Association,SCGA Summer Challenge'26,SCGA Summer Challenge'26,Southern California Golf Associ…,2026-06-01,2026-08-14,181,47,397,full-page OCR | full-page OCR | full-page OCR
Completed,17,6,Louisiana Golf Association,Links on the Bayou Challenge #2,One Club Challenge,Alabama Golf Association,2026-06-01,2026-08-01,2,0,2,full-page OCR | visual zero | full-page OCR
Completed,17,7,Montana State Golf Association,2026 GHIN Challenge @ Deer Park Golf Co...,2026 GHIN Challenge@ Plentywood Golf…,Montana State Golf Association|,2026-07-01,2026-07-31,13,8,42,full-page OCR | full-page OCR | full-page OCR
Completed,17,8,Ohio Golf Association,July Cumberland Trail Golf Course Challenge,July Cumberland Trail Golf Course Challenge,Ohio Golf Association,2026-07-01,2026-07-31,57,21,158,full-page OCR | full-page OCR | full-page OCR
Completed,17,9,Alabama Golf Association,Vestavia Country Club Challenge,Vestavia Country Club Challenge,Alabama Golf Association,2026-06-01,2026-08-01,134,81,626,full-page OCR | full-page OCR | full-page OCR
Completed,17,10,Greater Cincinnati Golf Association,Legendary Run Golf Course Challenge,Legendary Run Golf Course Challenge,Greater Cincinnati Golf Associa.,2026-05-01,2026-07-31,61,26,263,full-page OCR | full-page OCR | full-page OCR
Completed,17,11,Montana State Golf Association,2026 GHIN Challenge @ Big Sky Golf Cour...,2026 GHIN Challenge @ Big Sky Golf Cour….,Montana State Golf Association,2026-05-01,2026-05-31,17,7,45,full-page OCR | full-page OCR | full-page OCR
Completed,17,12,Greater Cincinnati Golf Association,Lakeside/Meadows Challenge,Lakeside/Meadows Challenge,Greater Cincinnati Golf Associa.,2026-05-01,2026-07-31,16,2,24,full-page OCR | corrected detail | full-page OCR
Completed,17,13,GAP,GAP GHIN Challenge at Green Pond Countr...,GAP GHIN Challenge at Green Pond Countr..,GAP,2026-04-01,2026-05-17,36,11,77,full-page OCR | full-page OCR | full-page OCR
Completed,17,14,GAP,GAP GHIN Challenge at Five Ponds Golf Club,GAP GHIN Challenge at Five Ponds Golf Club,GAP,2026-04-01,2026-05-17,120,34,275,full-page OCR | full-page OCR | full-page OCR
Completed,17,15,Idaho Golf Association,Elk Valley Resort Challenge,Elk Valley Resort Challenge,Idaho Golf Association,2026-06-01,2026-06-30,3,1,7,row-context OCR | full-page OCR | visual review
Completed,17,16,Idaho Golf Association,Middle/North Challenge,Middle/North Challenge,Idaho Golf Association,2026-06-01,2026-06-30,4,1,9,full-page OCR | full-page OCR | full-page OCR
Completed,17,17,Idaho Golf Association,Meadow Creek Golf Resort Challenge,Meadow Creek Golf Resort Challenge,Idaho Golf Association,2026-06-01,2026-06-30,24,8,54,full-page OCR | row-context OCR | full-page OCR
Completed,17,18,Montana State Golf Association,2026 GHIN Challenge @ Yellowstone Coun...,2026 GHIN Challenge@Yellowstone Cou…,Montana State Golf Association,2026-06-01,2026-06-30,63,29,180,full-page OCR | full-page OCR | full-page OCR
Completed,17,19,Montana State Golf Association,2026 GHIN Challenge @ Butte Country Cl...,2026 GHIN Challenge@MissoulaCountry... Montana State Golf Association,,2026-06-01,2026-06-30,78,39,263,full-page OCR | full-page OCR | full-page OCR
Completed,17,20,Greater Cincinnati Golf Association,Hickory Woods Golf Course Challenge,Hickory Woods Golf Course Challenge,Greater Cincinnati Golf Associa.,2026-05-01,2026-07-31,100,50,466,full-page OCR | full-page OCR | full-page OCR
Completed,17,21,Oklahoma Golf Association,Kickingbird Golf Club Challenge,Sugar Ridge Golf Club Challenge |,Greater Cincinnati Golf Associa..,2026-05-01,2026-07-31,25,7,49,full-page OCR | full-page OCR | full-page OCR
Completed,17,22,Southern California Golf Association,SCGA Summer Challenge '26,SCGA Summer Challenge '26,Southern California Golf Associ….,2026-06-01,2026-08-14,163,64,534,full-page OCR | full-page OCR | full-page OCR
Completed,17,23,Montana State Golf Association,2026 GHIN Challenge @ Eagle Falls Golf Cl...,2026 GHIN Challenge_@ Eagle Falls Golf C...,Montana State Golf Association,2026-06-01,2026-06-30,32,14,102,full-page OCR | full-page OCR | full-page OCR
Completed,17,24,Idaho Golf Association,Challis Golf Course Challenge,Jefferson Hills Golf Course Challenge,Idaho Golf Association,2026-06-01,2026-06-30,56,30,187,full-page OCR | full-page OCR | full-page OCR
Completed,17,25,Idaho Golf Association,Twin Falls Golf Club Challenge,Twin Falls Golf Club Challenge,Idaho Golf Association,2026-06-01,2026-06-30,71,31,256,full-page OCR | full-page OCR | full-page OCR
Completed,18,1,Oklahoma Golf Association,Battle at Forest Ridge,Battle at Forest Ridge,Oklahoma Golf Association,2026-04-01,2026-05-31,79,59,662,full-page OCR | full-page OCR | full-page OCR
